3116228355:[51.5548827, 7.453379]
3116228356:[51.5548833, 7.4534177]
3116228357:[51.5548856, 7.4543314]
3116228358:[51.554886, 7.4534171]
3116228359:[51.5548877, 7.4534697]
3116228360:[51.5548888, 7.450361]
3116228361:[51.5548911, 7.4544568]
3116228362:[51.5548927, 7.4509279]
3116228363:[51.554895, 7.4515137]
3116228364:[51.5548967, 7.4485159]
3116228365:[51.5548968, 7.448557]
3116228366:[51.5548973, 7.4509684]
3116228367:[51.5548975, 7.4515258]
3116228368:[51.5548987, 7.4541101]
3116228369:[51.5548996, 7.4460559]
3116228370:[51.5548998, 7.4541293]
3116228371:[51.5549002, 7.4485937]
3116228372:[51.5549004, 7.4485561]
3116228373:[51.5549017, 7.4484711]
3116228374:[51.5549025, 7.4462124]
3116228375:[51.5549038, 7.4485927]
3116228376:[51.5549041, 7.4486357]
3116228377:[51.5549043, 7.4485974]
3116228378:[51.5549053, 7.4462983]
3116228379:[51.5549056, 7.4485136]
3116228380:[51.5549069, 7.4552225]
3116228381:[51.5549069, 7.4552541]
3116228382:[51.5549073, 7.446424]
3116228383:[51.5549073, 7.4464281]
3116228384:[51.5549075, 7.4486725]
3116228385:[51.5549077, 7.4486346]
3116228386:[51.5549102, 7.4465912]
3116228387:[51.5549111, 7.4486716]
3116228388:[51.5549115, 7.4487672]
3116228389:[51.5549118, 7.4486788]
3116228390:[51.5549118, 7.4488082]
3116228391:[51.5549119, 7.4509309]
3116228392:[51.554913, 7.4482929]
3116228429:[51.5550027, 7.4485737]
3116228430:[51.555003, 7.4509617]
3116228431:[51.5550032, 7.4465871]
3116228432:[51.5550033, 7.4509693]
3116228433:[51.5550036, 7.4485831]
3116228434:[51.555249, 7.4480519]
3116228435:[51.5552496, 7.4476283]
3116228436:[51.5552505, 7.4482224]
3116228437:[51.555251, 7.4470425]
3116228438:[51.5552512, 7.4482284]
3116228439:[51.5552515, 7.448787]
3116228440:[51.5552524, 7.4470477]
3116228441:[51.5552532, 7.4482216]
3116228442:[51.5552545, 7.4487583]
3116228443:[51.5552553, 7.4487676]
3116228444:[51.5552554, 7.452495]
3116228445:[51.5552555, 7.4488288]
3116228446:[51.5552562, 7.4487771]
3116228447:[51.5552565, 7.4523718]
3116228448:[51.5552572, 7.4510509]
3116228449:[51.5552573, 7.4522829]
3116228450:[51.5552577, 7.4514558]
3116228451:[51.555258, 7.4472284]
3116228452:[51.55526, 7.4472187]
3116228453:[51.5552605, 7.4510819]
3116228454:[51.5552607, 7.4472192]
3116228455:[51.5552611, 7.4497399]
3116228456:[51.5552612, 7.4472176]
3116228457:[51.5552617, 7.448836]
3116228458:[51.5552619, 7.4515113]
3116228459:[51.5552629, 7.4488488]
3116228460:[51.5552632, 7.4462927]
3116228461:[51.5552651, 7.4514039]
3116228462:[51.5552659, 7.4497782]
3116228463:[51.5552672, 7.4488921]
3116228464:[51.5552681, 7.4489574]
3116228466:[51.5552687, 7.4514536]
3116228467:[51.5552689, 7.4472122]
3116228468:[51.5552691, 7.4476084]
3116228469:[51.5552695, 7.4463294]
3116228470:[51.5552705, 7.4476136]
3116228471:[51.5552714, 7.4489348]
3116228472:[51.5552718, 7.4497764]
3116228473:[51.5552719, 7.4489989]
3116228474:[51.5552725, 7.4489468]
3116228475:[51.5552729, 7.4515091]
3116228476:[51.555273, 7.4462359]
3116228477:[51.5552733, 7.4515129]
3116228478:[51.555274, 7.4470209]
3116228479:[51.5552751, 7.4525584]
3116228480:[51.5552752, 7.4480457]
3116228481:[51.5552753, 7.4490364]
3116228482:[51.5552756, 7.4470196]
3116228483:[51.5552763, 7.448216]
3116228484:[51.5552765, 7.4470306]
3116228485:[51.5552766, 7.4472067]
3116228486:[51.5552767, 7.4470124]
3116228487:[51.5552769, 7.448222]
3116228488:[51.5552773, 7.4464497]
3116228489:[51.5552773, 7.4472075]
3116228490:[51.5552774, 7.451574]
3116228491:[51.5552777, 7.4472061]
3116228492:[51.5552781, 7.4463244]
3116228493:[51.5552781, 7.4470176]
3116228494:[51.5552781, 7.449007]
3116228495:[51.5552789, 7.4490165]
3116228496:[51.555279, 7.4490777]
3116228497:[51.5552794, 7.4523536]
3116228498:[51.5552795, 7.44838]
3116228499:[51.5552797, 7.4515119]
3116228500:[51.5552798, 7.4490259]
3116228501:[51.5552818, 7.4480529]
3116228502:[51.5552826, 7.4515511]
3116228503:[51.5552834, 7.4484226]
3116228504:[51.5552835, 7.4516315]
3116228505:[51.5552835, 7.4472103]
3116228506:[51.5552837, 7.4462747]
3116228507:[51.5552853, 7.4490857]
3116228508:[51.5552855, 7.4477777]
3116228509:[51.5552864, 7.4490977]
3116228510:[51.5552866, 7.4498935]
3116228511:[51.5552873, 7.4490977]
3116228512:[51.5552875, 7.4480516]
3116228513:[51.5552915, 7.4492061]
3116228514:[51.5552916, 7.4491408]
3116228515:[51.5552921, 7.4477731]
3116228516:[51.5552926, 7.4496808]
3116228517:[51.5552936, 7.44805]
3116228518:[51.5552938, 7.4475972]
3116228519:[51.5552942, 7.4463823]
3116228520:[51.5552947, 7.4491837]
3116228521:[51.5552949, 7.452622]
3116228522:[51.5552955, 7.4492482]
3116228523:[51.5552958, 7.4491832]
3116228524:[51.5552958, 7.4491958]
3116228525:[51.5552961, 7.4527503]
3116228526:[51.5552978, 7.4469974]
3116228527:[51.5552979, 7.4463972]
3116228528:[51.5552982, 7.4480395]
3116228529:[51.5550075, 7.4510022]
3116228530:[51.5550079, 7.4510103]
3116228531:[51.5550082, 7.4510027]
3116228532:[51.5550089, 7.4513796]
3116228533:[51.5550091, 7.4510096]
3116228534:[51.5550092, 7.4485897]
3116228535:[51.5550092, 7.4486427]
3116228536:[51.5550092, 7.4487434]
3116228537:[51.55501, 7.4487434]
3116228538:[51.5550104, 7.4486548]
3116228539:[51.5550112, 7.4487556]
3116228540:[51.5550124, 7.4462942]
3116228541:[51.5550125, 7.4475106]
3116228542:[51.5550132, 7.4486338]
3116228543:[51.5550141, 7.4524748]
3116228544:[51.5550142, 7.4464208]
3116228545:[51.5550142, 7.4510604]
3116228546:[51.5550149, 7.4510605]
3116228547:[51.5550153, 7.4514193]
3116228548:[51.5550158, 7.4489088]
3116228549:[51.5550158, 7.4510679]
3116228550:[51.5550165, 7.4482866]
3116228551:[51.5550167, 7.4488148]
3116228552:[51.5550171, 7.4487625]
3116228553:[51.5550176, 7.4488248]
3116228554:[51.5550182, 7.4482747]
3116228555:[51.5550185, 7.4488346]
3116228556:[51.5550187, 7.4473457]
3116228557:[51.5550198, 7.4489516]
3116228558:[51.555021, 7.448806]
3116228559:[51.5550211, 7.4511134]
3116228560:[51.5550226, 7.4517916]
3116228561:[51.5550239, 7.4489947]
3116228562:[51.5550241, 7.4460439]
3116228563:[51.5550241, 7.4460567]
3116228564:[51.5550241, 7.4488945]
3116228565:[51.5550244, 7.4482673]
3116228566:[51.5550244, 7.4488413]
3116228567:[51.5550252, 7.4489064]
3116228568:[51.5550268, 7.4482151]
3116228569:[51.5550279, 7.447283]
3116228570:[51.5550279, 7.4482065]
3116228571:[51.5550285, 7.4488855]
3116228572:[51.5550287, 7.451175]
3116228573:[51.5550294, 7.451175]
3116228574:[51.5550543, 7.4477847]
3116228575:[51.5550563, 7.4472162]
3116228576:[51.5550563, 7.451402]
3116228577:[51.5550566, 7.4492414]
3116228578:[51.5550571, 7.4479411]
3116228579:[51.5550572, 7.4477856]
3116228580:[51.5550577, 7.4492527]
3116228581:[51.5550586, 7.4498017]
3116228582:[51.555059, 7.4477735]
3116228583:[51.5550593, 7.4463333]
3116228584:[51.5550594, 7.4478879]
3116228585:[51.5550608, 7.4503242]
3116228586:[51.5550611, 7.4478757]
3116228587:[51.5550615, 7.4464194]
3116228588:[51.5550625, 7.4494062]
3116228589:[51.5550626, 7.451918]
3116228590:[51.5550634, 7.447898]
3116228591:[51.5550635, 7.4492595]
3116228592:[51.5550635, 7.4493132]
3116228593:[51.5550644, 7.4493227]
3116228594:[51.5550652, 7.4477675]
3116228595:[51.5550652, 7.449331]
3116228596:[51.5550661, 7.4464194]
3116228597:[51.5550667, 7.4494492]
3116228598:[51.5550667, 7.4514622]
3116228599:[51.5550676, 7.4477145]
3116228600:[51.5550676, 7.449304]
3116228601:[51.5550678, 7.4514617]
3116228602:[51.5550687, 7.4499647]
3116228603:[51.5550689, 7.4477052]
3116228604:[51.5550703, 7.4476958]
3116228605:[51.5550708, 7.4493382]
3116228606:[51.555071, 7.449392]
3116228607:[51.5550714, 7.4476933]
3116228608:[51.5550715, 7.447724]
3116228609:[51.5550717, 7.4476948]
3116228610:[51.5550721, 7.4494037]
3116228611:[51.5550728, 7.4519097]
3116228612:[51.5550733, 7.4515]
3116228613:[51.5550742, 7.4514992]
3116228614:[51.5550747, 7.4524272]
3116228615:[51.5550748, 7.4471818]
3116228616:[51.5550751, 7.4493823]
3116228617:[51.5550753, 7.4501873]
3116228618:[51.5550758, 7.4476892]
3116228619:[51.5550766, 7.4502004]
3116228620:[51.5550772, 7.4471849]
3116228621:[51.5550779, 7.4465042]
3116228622:[51.5550788, 7.4476373]
3116228623:[51.5550789, 7.4476401]
3116228624:[51.5551327, 7.4464795]
3116228625:[51.5551346, 7.4525165]
3116228626:[51.5551357, 7.4521116]
3116228627:[51.555137, 7.4523344]
3116228628:[51.5551379, 7.4497832]
3116228629:[51.5550471, 7.4492435]
3116228630:[51.5550473, 7.4490901]
3116228631:[51.5550476, 7.4491433]
3116228632:[51.555048, 7.4479679]
3116228633:[51.5550482, 7.4479653]
3116228634:[51.5550483, 7.4502085]
3116228635:[51.5550486, 7.4479673]
3116228636:[51.5550487, 7.4491548]
3116228637:[51.5550488, 7.4478267]
3116228638:[51.5550495, 7.4479561]
3116228639:[51.5550508, 7.4479474]
3116228640:[51.555051, 7.4479757]
3116228641:[51.5550514, 7.4497497]
3116228642:[51.5550518, 7.4491343]
3116228643:[51.555054, 7.449848]
3116228644:[51.5550794, 7.4476242]
3116228645:[51.5550797, 7.4476393]
3116228646:[51.5550806, 7.4476249]
3116228647:[51.555082, 7.4476471]
3116228648:[51.5550839, 7.4515601]
3116228649:[51.5550854, 7.4475823]
3116228650:[51.5550893, 7.4503162]
3116228651:[51.5550908, 7.4496971]
3116228652:[51.5550912, 7.447373]
3116228653:[51.5550914, 7.4475399]
3116228654:[51.5550918, 7.4473704]
3116228655:[51.5550925, 7.447159]
3116228656:[51.5550926, 7.4475402]
3116228657:[51.5550938, 7.450315]
3116228658:[51.5550944, 7.4475282]
3116228659:[51.5550948, 7.4503241]
3116228660:[51.5550956, 7.4471718]
3116228661:[51.5550957, 7.4497337]
3116228662:[51.5550986, 7.4459319]
3116228663:[51.5550988, 7.4522125]
3116228664:[51.5551004, 7.4460407]
3116228665:[51.5551006, 7.4475219]
3116228666:[51.5551025, 7.4463126]
3116228667:[51.5551029, 7.4497857]
3116228668:[51.5551031, 7.4474687]
3116228669:[51.555104, 7.4472806]
3116228670:[51.5551044, 7.4474597]
3116228671:[51.5551056, 7.4520132]
3116228672:[51.5551066, 7.4498308]
3116228673:[51.5551068, 7.4474786]
3116228674:[51.5551068, 7.4497934]
3116228675:[51.5551113, 7.449829]
3116228676:[51.5551121, 7.4463217]
3116228677:[51.5551124, 7.4462002]
3116228678:[51.5551136, 7.4462436]
3116228679:[51.5551137, 7.4517177]
3116228680:[51.555114, 7.446367]
3116228681:[51.5551147, 7.4463676]
3116228682:[51.5551149, 7.4524529]
3116228683:[51.5551161, 7.4473792]
3116228684:[51.5551168, 7.4463622]
3116228685:[51.5551191, 7.4520031]
3116228686:[51.5551213, 7.4499475]
3116228687:[51.5551229, 7.4464176]
3116228688:[51.555128, 7.450305]
3116228689:[51.5551289, 7.4471331]
3116228690:[51.555129, 7.4503142]
3116228691:[51.5551302, 7.4471263]
3116228692:[51.5551316, 7.4471313]
3116228693:[51.5551322, 7.4464797]
3116228929:[51.5551386, 7.4517964]
3116228930:[51.5551406, 7.4517947]
3116228931:[51.5551424, 7.4498188]
3116228932:[51.5551453, 7.4501679]
3116228933:[51.5551495, 7.4521007]
3116228934:[51.5551508, 7.4518351]
3116228935:[51.5551514, 7.4471115]
3116228936:[51.5551527, 7.4518336]
3116228937:[51.5551529, 7.4471166]
3116228938:[51.5551534, 7.4521688]
3116228939:[51.5551542, 7.4525801]
3116228940:[51.5551562, 7.4502761]
3116228941:[51.5551571, 7.4472435]
3116228942:[51.5551581, 7.4502964]
3116228943:[51.5551614, 7.448088]
3116228944:[51.5551632, 7.4463063]
3116228945:[51.5551658, 7.4525687]
3116228946:[51.5551663, 7.4525706]
3116228947:[51.5551634, 7.450951]
3116228948:[51.5551676, 7.4463513]
3116228949:[51.5551677, 7.4472829]
3116228950:[51.5551679, 7.4463468]
3116228951:[51.5551692, 7.4481736]
3116228952:[51.5551752, 7.4510505]
3116228953:[51.5551756, 7.4459285]
3116228954:[51.5551781, 7.446348]
3116228955:[51.5551786, 7.4472753]
3116228956:[51.5551787, 7.4470988]
3116228957:[51.5551795, 7.4460487]
3116228958:[51.55518, 7.4470919]
3116228959:[51.5551814, 7.4470969]
3116228960:[51.5551827, 7.4464227]
3116228961:[51.5551842, 7.4472789]
3116228962:[51.5551849, 7.4526305]
3116228963:[51.5551868, 7.4519496]
3116228964:[51.5551875, 7.448076]
3116228965:[51.5551879, 7.4480815]
3116228966:[51.5551891, 7.4464539]
3116228967:[51.55519, 7.4498033]
3116228968:[51.5551923, 7.4521392]
3116228971:[51.5551951, 7.4480741]
3116228972:[51.5551958, 7.4481672]
3116228975:[51.5551975, 7.4463752]
3116228976:[51.5551979, 7.4519413]
3116228980:[51.5552158, 7.4505467]
3116228981:[51.5551963, 7.450609]
3116228983:[51.5551906, 7.4505534]
3116228984:[51.5552215, 7.4506024]
3116228985:[51.5551996, 7.4460479]
3116228986:[51.5551996, 7.4483992]
3116228987:[51.5552, 7.4480641]
3116228988:[51.5552011, 7.447077]
3116228989:[51.5552013, 7.4461524]
3116228990:[51.5552022, 7.4482343]
3116228991:[51.5552027, 7.4470824]
3116228992:[51.5552039, 7.4464107]
3116228993:[51.5552043, 7.4484452]
3116228994:[51.5552047, 7.4462846]
3116228995:[51.5552046, 7.4463307]
3116228996:[51.5552047, 7.4526943]
3116228997:[51.555205, 7.4499202]
3116228998:[51.5552051, 7.4523811]
3116228999:[51.5552084, 7.4472621]
3116229000:[51.5552105, 7.4472531]
3116229001:[51.5552109, 7.4463648]
3116229002:[51.5552072, 7.4509377]
3116229003:[51.5552111, 7.4463667]
3116229004:[51.5552129, 7.4519895]
3116229005:[51.5552137, 7.451989]
3116229006:[51.5552154, 7.4463234]
3116229007:[51.5552189, 7.4510372]
3116229008:[51.5552187, 7.451104]
3116229009:[51.5552192, 7.447247]
3116229010:[51.5552202, 7.4464016]
3116229011:[51.5552215, 7.4484591]
3116229012:[51.5552226, 7.4461512]
3116229013:[51.5552226, 7.4462359]
3116229014:[51.5552243, 7.4511578]
3116229015:[51.5552246, 7.4484367]
3116229016:[51.5552248, 7.4484398]
3116229017:[51.5552248, 7.4524443]
3116229018:[51.5552252, 7.4485005]
3116229019:[51.5552254, 7.4462696]
3116229020:[51.5552257, 7.4484483]
3116229021:[51.5552258, 7.4480576]
3116229022:[51.5552266, 7.4472419]
3116229023:[51.5552273, 7.4482281]
3116229024:[51.5552277, 7.4464321]
3116229025:[51.5552277, 7.4472424]
3116229026:[51.5552277, 7.451091]
3116229027:[51.5552279, 7.448234]
3116229028:[51.5552283, 7.4472413]
3116229129:[51.5552286, 7.4470644]
3116229130:[51.5552286, 7.4511014]
3116229131:[51.5552289, 7.4497505]
3116229132:[51.5552295, 7.4501446]
3116229133:[51.5552296, 7.4470573]
3116229134:[51.5552296, 7.4510585]
3116229135:[51.5552297, 7.4485386]
3116229136:[51.55523, 7.4522593]
3116229137:[51.555231, 7.4520477]
3116229138:[51.5552311, 7.4470625]
3116229139:[51.5552313, 7.4485088]
3116229140:[51.5552319, 7.452047]
3116229141:[51.5552322, 7.4485185]
3116229142:[51.5552322, 7.4515862]
3116229143:[51.5552323, 7.4485296]
3116229144:[51.5552325, 7.448065]
3116229145:[51.5552329, 7.4510894]
3116229146:[51.5552331, 7.4485283]
3116229147:[51.5552331, 7.4485306]
3116229148:[51.5552334, 7.4485797]
3116229149:[51.5552337, 7.4497888]
3116229150:[51.5552339, 7.4472455]
3116229151:[51.5552342, 7.4511551]
3116229152:[51.5552344, 7.4523011]
3116229153:[51.5552361, 7.4463088]
3116229154:[51.5552377, 7.4485869]
3116229155:[51.5552382, 7.4480636]
3116229156:[51.5552382, 7.4485858]
3116229157:[51.5552382, 7.4516437]
3116229158:[51.5552387, 7.4464741]
3116229159:[51.5552387, 7.4485883]
3116229160:[51.555239, 7.4511995]
3116229161:[51.5552397, 7.4485999]
3116229162:[51.5552405, 7.4502531]
3116229163:[51.5552436, 7.4525045]
3116229164:[51.5552437, 7.4486431]
3116229165:[51.5552441, 7.4487085]
3116229166:[51.5552441, 7.4525061]
3116229167:[51.5552442, 7.4480621]
3116229168:[51.5552452, 7.4476314]
3116229169:[51.5552459, 7.4520958]
3116229170:[51.5552478, 7.4486863]
3116229171:[51.5552481, 7.4487511]
3116229172:[51.5552482, 7.4476231]
3116229173:[51.5552489, 7.4486989]
3116229174:[51.5553965, 7.452995]
3116229175:[51.5553972, 7.4491665]
3116229176:[51.5553972, 7.449204]
3116229177:[51.5553981, 7.4477081]
3116229178:[51.5554, 7.4509799]
3116229179:[51.5554007, 7.4492418]
3116229180:[51.5554008, 7.4492032]
3116229181:[51.5554012, 7.449246]
3116229182:[51.5554037, 7.4471144]
3116229183:[51.5554046, 7.4492831]
3116229184:[51.5554047, 7.4481627]
3116229185:[51.5554047, 7.4492452]
3116229186:[51.5554069, 7.4471033]
3116229187:[51.5554081, 7.4492821]
3116229188:[51.5554084, 7.4493231]
3116229189:[51.555411, 7.451153]
3116229190:[51.5554114, 7.4502074]
3116229191:[51.5554118, 7.4470806]
3116229192:[51.5554127, 7.4475072]
3116229193:[51.5554143, 7.4475127]
3116229194:[51.5554151, 7.4470975]
3116229195:[51.5554161, 7.4470967]
3116229196:[51.5554167, 7.4502633]
3116229197:[51.5554176, 7.4484444]
3116229198:[51.555418, 7.4470762]
3116229199:[51.5554191, 7.44802]
3116229200:[51.5554197, 7.4480285]
3116229201:[51.5554197, 7.4468987]
3116229202:[51.5554198, 7.4502947]
3116229203:[51.5554209, 7.4468913]
3116229204:[51.5554222, 7.4476909]
3116229205:[51.5554222, 7.4528096]
3116229206:[51.5554223, 7.4468967]
3116229207:[51.5554251, 7.4530857]
3116229208:[51.5554252, 7.4470787]
3116229209:[51.5554253, 7.4531056]
3116229210:[51.5554254, 7.4476791]
3116229211:[51.5554269, 7.4485441]
3116229212:[51.5554271, 7.4480181]
3116229213:[51.5554278, 7.4480168]
3116229214:[51.5554286, 7.4480176]
3116229215:[51.5554304, 7.4476755]
3116229216:[51.5554312, 7.4481563]
3116229217:[51.555432, 7.4480095]
3116229218:[51.5554321, 7.449724]
3116229219:[51.5554334, 7.4481788]
3116229220:[51.5554338, 7.4496922]
3116229221:[51.5554341, 7.4509033]
3116229222:[51.555436, 7.4476716]
3116229223:[51.5554371, 7.4513714]
3116229224:[51.5554373, 7.449722]
3116229225:[51.5554374, 7.4474964]
3116229226:[51.5554375, 7.4483602]
3116229228:[51.5554402, 7.4533529]
3116229429:[51.5552989, 7.4492851]
3116229430:[51.5552989, 7.4463119]
3116229431:[51.5552992, 7.4470027]
3116229432:[51.5552996, 7.4482103]
3116229433:[51.5552998, 7.4463987]
3116229434:[51.5552999, 7.4477777]
3116229435:[51.5553002, 7.4482162]
3116229436:[51.5553012, 7.4476235]
3116229437:[51.5553014, 7.4492555]
3116229438:[51.5553023, 7.4482095]
3116229439:[51.5553024, 7.4492655]
3116229440:[51.5553028, 7.4493266]
3116229441:[51.5553032, 7.4492747]
3116229442:[51.5553035, 7.4497759]
3116229443:[51.5553041, 7.4515073]
3116229444:[51.5553069, 7.4515466]
3116229445:[51.5553075, 7.4471931]
3116229446:[51.5553088, 7.4493345]
3116229447:[51.5553096, 7.4471835]
3116229448:[51.5553097, 7.4471836]
3116229449:[51.55531, 7.4493467]
3116229451:[51.5553128, 7.4528259]
3116229452:[51.5553136, 7.4463696]
3116229453:[51.5553136, 7.4510675]
3116229454:[51.5553163, 7.4501206]
3116229455:[51.5553164, 7.4525762]
3116229456:[51.5553174, 7.4471668]
3116229457:[51.5553184, 7.4471767]
3116229458:[51.5553189, 7.4528211]
3116229459:[51.5553198, 7.4471757]
3116229460:[51.5553208, 7.4485808]
3116229461:[51.5553232, 7.4484133]
3116229462:[51.5553234, 7.4511768]
3116229463:[51.5553236, 7.4471624]
3116229464:[51.5553236, 7.4511768]
3116229465:[51.5553239, 7.4477607]
3116229466:[51.5553239, 7.4484204]
3116229467:[51.5553243, 7.4480329]
3116229468:[51.5553247, 7.4486236]
3116229469:[51.555325, 7.4469846]
3116229470:[51.5553255, 7.4482038]
3116229471:[51.5553258, 7.4476064]
3116229472:[51.5553261, 7.4482098]
3116229473:[51.5553262, 7.4469774]
3116229474:[51.555327, 7.4477485]
3116229475:[51.5553273, 7.4484575]
3116229476:[51.5553275, 7.4484195]
3116229477:[51.5553276, 7.4469826]
3116229478:[51.5553278, 7.4502294]
3116229479:[51.5553286, 7.4486665]
3116229480:[51.5553307, 7.448041]
3116229481:[51.5553307, 7.4484949]
3116229482:[51.5553308, 7.4484565]
3116229483:[51.5553309, 7.447166]
3116229484:[51.5553309, 7.4528855]
3116229485:[51.5553312, 7.4484993]
3116229486:[51.5553336, 7.4477421]
3116229487:[51.5553338, 7.4477438]
3116229488:[51.5553346, 7.4485363]
3116229489:[51.5553348, 7.4484983]
3116229490:[51.5553374, 7.4493403]
3116229491:[51.5553381, 7.452647]
3116229492:[51.5553383, 7.4485352]
3116229493:[51.5553383, 7.4485765]
3116229494:[51.5553384, 7.4480391]
3116229495:[51.5553391, 7.4525582]
3116229496:[51.5553393, 7.4480476]
3116229497:[51.555341, 7.4496666]
3116229498:[51.5553412, 7.4493833]
3116229499:[51.555343, 7.4509833]
3116229500:[51.5553434, 7.4488298]
3116229501:[51.5553435, 7.4475626]
3116229502:[51.5553462, 7.4486624]
3116229503:[51.5553463, 7.4475545]
3116229504:[51.5553469, 7.4486694]
3116229505:[51.5553472, 7.4469624]
3116229506:[51.5553476, 7.4475597]
3116229507:[51.5553476, 7.4488727]
3116229508:[51.5553478, 7.4476864]
3116229509:[51.5553486, 7.4481982]
3116229510:[51.5553487, 7.4469677]
3116229511:[51.5553492, 7.4482039]
3116229512:[51.5553502, 7.4486687]
3116229513:[51.5553503, 7.4487068]
3116229514:[51.5553506, 7.4475891]
3116229515:[51.5553509, 7.4510574]
3116229516:[51.5553512, 7.4481756]
3116229517:[51.5553513, 7.4513876]
3116229518:[51.5553517, 7.4489156]
3116229519:[51.555353, 7.448197]
3116229520:[51.5553537, 7.4487059]
3116229521:[51.5553537, 7.448744]
3116229522:[51.5553538, 7.449761]
3116229523:[51.5553542, 7.4487483]
3116229524:[51.5553545, 7.4471493]
3116229525:[51.5553575, 7.4487474]
3116229526:[51.5553576, 7.4487853]
3116229527:[51.5553577, 7.4471382]
3116229528:[51.5553581, 7.447725]
3116229829:[51.5553596, 7.4514968]
3116229830:[51.5553611, 7.4487845]
3116229831:[51.5553611, 7.4526289]
3116229832:[51.5553613, 7.4488255]
3116229833:[51.5553623, 7.45254]
3116229834:[51.555364, 7.451556]
3116229835:[51.5553654, 7.4471328]
3116229836:[51.5553657, 7.4502179]
3116229837:[51.5553659, 7.4480413]
3116229838:[51.5553671, 7.4475396]
3116229839:[51.5553684, 7.4490786]
3116229840:[51.5553687, 7.4475449]
3116229841:[51.5553688, 7.4469344]
3116229842:[51.5553698, 7.4489114]
3116229843:[51.5553704, 7.4469334]
3116229844:[51.5553705, 7.4489182]
3116229845:[51.5553707, 7.450274]
3116229846:[51.5553715, 7.4469263]
3116229847:[51.5553725, 7.4476689]
3116229848:[51.5553725, 7.4491213]
3116229849:[51.5553727, 7.4471276]
3116229850:[51.5553729, 7.4469315]
3116229851:[51.5553732, 7.4469505]
3116229852:[51.5553734, 7.4503054]
3116229853:[51.5553739, 7.4489175]
3116229854:[51.555374, 7.4489558]
3116229855:[51.5553767, 7.4491638]
3116229856:[51.5553775, 7.4489547]
3116229857:[51.5553775, 7.4489928]
3116229858:[51.5553779, 7.4481692]
3116229859:[51.5553779, 7.4489972]
3116229860:[51.5553799, 7.4471313]
3116229861:[51.5553808, 7.4526803]
3116229862:[51.5553814, 7.4490346]
3116229863:[51.5553815, 7.4489964]
3116229864:[51.5553818, 7.4496546]
3116229865:[51.5553836, 7.4477086]
3116229866:[51.5553842, 7.4526108]
3116229867:[51.555385, 7.4490335]
3116229868:[51.5553851, 7.4490744]
3116229869:[51.5553904, 7.4475295]
3116229870:[51.5553906, 7.4477037]
3116229871:[51.5553906, 7.4493275]
3116229872:[51.5553908, 7.4509205]
3116229873:[51.5553916, 7.45097]
3116229874:[51.5553917, 7.4475221]
3116229875:[51.5553926, 7.4469113]
3116229876:[51.5553926, 7.4497495]
3116229877:[51.5553928, 7.4480349]
3116229878:[51.555393, 7.4491601]
3116229879:[51.5553932, 7.4475276]
3116229880:[51.5553938, 7.4491672]
3116229881:[51.5553941, 7.4469166]
3116229882:[51.5553945, 7.4493704]
3116229895:[51.555465, 7.4483535]
3116229896:[51.5554665, 7.4476016]
3116229897:[51.5554676, 7.4476589]
3116229898:[51.555468, 7.4470412]
3116229899:[51.5554681, 7.4497119]
3116229900:[51.5554689, 7.4485242]
3116229901:[51.5554692, 7.4468637]
3116229902:[51.5554695, 7.4475054]
3116229903:[51.5554696, 7.4480078]
3116229904:[51.5554701, 7.4530493]
3116229905:[51.5554707, 7.447647]
3116229906:[51.5554717, 7.4521589]
3116229907:[51.5554751, 7.4470438]
3116229908:[51.5554755, 7.4491634]
3116229909:[51.5554757, 7.4480063]
3116229910:[51.555476, 7.4515586]
3116229911:[51.5554775, 7.4476422]
3116229912:[51.5554775, 7.4533223]
3116229913:[51.5554785, 7.4500796]
3116229914:[51.5554789, 7.4508855]
3116229915:[51.5554789, 7.4522138]
3116229916:[51.5554803, 7.4479964]
3116229917:[51.5554814, 7.4481673]
3116229918:[51.555482, 7.4481728]
3116229919:[51.5554844, 7.4481664]
3116229920:[51.5554844, 7.4516137]
3116229921:[51.5554869, 7.4509455]
3116229922:[51.5554872, 7.4516345]
3116229923:[51.5554873, 7.4474617]
3116229924:[51.5554893, 7.4509259]
3116229925:[51.5554901, 7.4474536]
3116229926:[51.555491, 7.4475844]
3116229927:[51.5554915, 7.4474588]
3116229928:[51.5554922, 7.4483469]
3116229994:[51.556631, 7.454627]
3116229995:[51.5566349, 7.4546749]
3116229996:[51.5566365, 7.4528776]
3116229997:[51.5566373, 7.4546739]
3116229998:[51.5566426, 7.4547336]
3116229999:[51.5566426, 7.4556165]
3116230000:[51.5566441, 7.4531817]
3116230001:[51.5566468, 7.4527964]
3116230002:[51.5566471, 7.4556577]
3116230003:[51.5566577, 7.4535766]
3116230004:[51.556659, 7.4527069]
3116230005:[51.5566605, 7.4556541]
3116230006:[51.5566644, 7.4528649]
3116230007:[51.5566649, 7.4534331]
3116230008:[51.5566656, 7.4534328]
3116230009:[51.5566718, 7.4530133]
3116230010:[51.5566727, 7.4532927]
3116230011:[51.5566767, 7.4527756]
3116230012:[51.5566776, 7.4558091]
3116230013:[51.5566799, 7.4537788]
3116230014:[51.5566899, 7.4559715]
3116230015:[51.5566931, 7.4560162]
3116230016:[51.5566934, 7.4542534]
3116230017:[51.5566945, 7.452845]
3116230018:[51.5567021, 7.4559249]
3116230019:[51.5567027, 7.4543036]
